AirportCode,Name,StateCode
14916,"Shawnee, OK: Shawnee Regional",OK
15074,"Stillwater, OK: Stillwater Regional",OK
15211,"Oklahoma City, OK: Tinker AFB",OK
15370,"Tulsa, OK: Tulsa International",OK
15734,"Enid, OK: Enid Woodring Regional",OK
15886,"Woodward, OK: West Woodward",OK
16426,"Ada, OK: Ada Regional",OK
10172,"Camp Springs, MD: Joint Base Andrews",MD
10309,"Annapolis, MD: Lee",MD
10330,"Aberdeen, MD: Phillips AAF",MD
10821,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",MD
10888,"Cumberland, MD: Greater Cumberland Regional",MD
10964,"Cambridge, MD: Cambridge Dorchester Regional",MD
10975,"College Park, MD: College Park Airport",MD
11592,"Easton, MD: Easton/Newnam Field",MD
11656,"Frederick, MD: Frederick Municipal",MD
11842,"Gaithersburg, MD: Montgomery County Airpark",MD
12119,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",MD
13505,"Baltimore, MD: Martin State",MD
13671,"Patuxent River, MD: Patuxent River NAS",MD
13748,"Camp Springs, MD: Joint Base Andrews",MD
13805,"Oakland, MD: Garrett County",MD
13808,"Ocean City, MD: Ocean City Municipal",MD
13819,"Oakland, MD: Oakland Airport",MD
14417,"Westminster, MD: Carroll County Regional/Jack B. Poage Field",MD
14704,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",MD
15931,"Leonardtown, MD: St. Mary's County Regional",MD
16463,"Michellville, MD: Freeway",MD
16710,"Indian Head, MD: Maryland",MD
16764,"Fort Meade, MD: Tipton",MD
10185,"Alexandria, LA: Alexandria International",LA
10347,"New Iberia, LA: Acadiana Regional",LA
10476,"Shreveport, LA: Barksdale AFB",LA
10518,"Belle Chasse, LA: Southern Seaplane",LA
10781,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",LA
11395,"Delhi, LA: Delhi Municipal",LA
11429,"Shreveport, LA: Shreveport Downtown",LA
11590,"Alexandria, LA: Esler Regional",LA
11805,"Lake Providence, LA: Byerley",LA
12233,"Houma, LA: Houma Terrebonne",LA
12915,"Lake Charles, LA: Lake Charles Regional",LA
12951,"Lafayette, LA: Lafayette Regional Paul Fournet Field",LA
13377,"Monroe, LA: Monroe Regional",LA
13495,"New Orleans, LA: Louis Armstrong New Orleans International",LA
13612,"New Orleans, LA: New Orleans NAS JRB",LA
13655,"New Orleans, LA: Lakefront",LA
14200,"Fort Polk, LA: Polk AAF",LA
14277,"Patterson, LA: Harry P Williams Memorial",LA
14630,"Ruston, LA: Ruston Regional",LA
14814,"Shreveport, LA: Shreveport Regional",LA
15825,"Lake Charles, LA: Chennault International",LA
16537,"Notchitoches, LA: Natchitoches Regional",LA
16558,"Hammond, LA: Hammond Northshore Regional",LA
16762,"Reserve, LA: Port of South Louisiana Executive",LA
16819,"New Roads, LA: False River Regional",LA
16872,"Galliano, LA: South Lafourche Leonard Miller Jr",LA
10189,"Colorado Springs, CO: USAF Academy Airfield",CO
10246,"Akron, CO: Colorado Plains Regional",CO
10272,"Alamosa, CO: San Luis Valley Regional/Bergman Field",CO
10285,"Durango, CO: Animas Air Park",CO
10325,"Denver, CO: Centennial",CO
10372,"Aspen, CO: Aspen Pitkin County Sardy Field",CO
10514,"Crestone, CO: Baca Grande",CO
10560,"Aurora, CO: Buckley AFB",CO
10630,"Broomfield, CO: Rocky Mountain Metro",CO
10950,"Cortez, CO: Cortez Municipal",CO
11004,"Craig, CO: Craig-Moffat",CO
11081,"Canon City, CO: Fremont County",CO
11109,"Colorado Springs, CO: City of Colorado Springs Municipal",CO
11128,"Carbondale, CO: Glen-Aspen",CO
11149,"Crested Butte, CO: Crested Butte Airpark",CO
11292,"Denver, CO: Denver International",CO
11413,"Durango, CO: Durango La Plata County",CO
11503,"Eagle, CO: Eagle County Regional",CO
11652,"Colorado Springs, CO: Butts AAF",CO
11719,"Fort Collins/Loveland, CO: Northern Colorado Regional",CO
11782,"Fort Collins, CO: Fort Collins Airpark",CO
11784,"Denver, CO: Colorado Air and Space Port",CO
11921,"Grand Junction, CO: Grand Junction Regional",CO
12012,"Gunnison, CO: Gunnison-Crested Butte Regional",CO
12041,"Glenwood Springs, CO: Glenwood Springs Municipal",CO
12094,"Hayden, CO: Yampa Valley",CO
12873,"Lamar, CO: Lamar Municipal",CO
12961,"Longmont, CO: Longmont Municipal",CO
12976,"La Junta, CO: La Junta Municipal",CO
12979,"Limon, CO: Limon Municipal",CO
13135,"Leadville, CO: Lake County",CO
13502,"Montrose/Delta, CO: Montrose Regional",CO
14089,"Pagosa Springs, CO: Stevens Field",CO
14288,"Pueblo, CO: Pueblo Memorial",CO
14444,"Paonia, CO: North Fork Valley",CO
14530,"Rifle, CO: Rifle Garfield County",CO
14567,"Rangely, CO: Rangely Airport",CO
14616,"Burlington, CO: Kit Carson County",CO
14660,"Greeley, CO: Weld County Municipal",CO
14699,"Steamboat Springs, CO: Steamboat Springs/Bob Adams Field",CO
14883,"Salida, CO: Salida Airport Harriett Alexander Field",CO
15015,"Sterling, CO: Sterling Municipal",CO
15117,"Trinidad, CO: Las Animas County",CO
15177,"Telluride, CO: Telluride Regional",CO
15758,"Eagle, CO: Vail/Avon",CO
16357,"Delta, CO: Blake Field",CO
16770,"Monte Vista, CO: Monte Vista Municipal",CO
16823,"Buena, CO: Central Colorado Regional",CO
16918,"Meeker, CO: Meeker Coulter Field",CO
10190,"Nebraska, NE: Nebraska City Municipal",NE
10221,"Alliance, NE: Alliance Municipal",NE
10558,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",NE
10614,"Beatrice, NE: Beatrice Municipal",NE
10925,"Chadron, NE: Chadron Municipal",NE
11397,"Cozad, NE: Cozad Municipal",NE
11468,"Kearney, NE: Kearney Regional",NE
11663,"Fremont, NE: Fremont Municipal",NE
11980,"Grand Island, NE: Central Nebraska Regional",NE
12212,"Hastings, NE: Hastings Municipal",NE
12332,"Imperial, NE: Imperial Municipal",NE
12899,"North Platte, NE: North Platte Regional Airport Lee Bird Field",NE
13029,"Lincoln, NE: Lincoln Airport",NE
13132,"Lexington, NE: Jim Kelly Field",NE
13200,"McCook, NE: McCook Ben Nelson Regional",NE
13316,"Omaha, NE: Millard",NE
13645,"Gothenburg, NE: Gothenburg Municipal",NE
13646,"Blair, NE: Blair Municipal",NE
13824,"Omaha, NE: Offutt AFB",NE
13825,"Norfolk, NE: Norfolk Regional/Karl Stefan Memorial Field",NE
13827,"Ogallala, NE: Searle Field",NE
13869,"Columbus, NE: Columbus Municipal",NE
13871,"Omaha, NE: Eppley Airfield",NE
13886,"O'Neill, NE: The O'Neill Municipal-John L. Baker Field",NE
14927,"Sidney, NE: Sidney Municipal/Lloyd W. Carr Field",NE
15637,"Valentine, NE: Miller Field",NE
15948,"Kimball, NE: Kimball Municipal/Robert E. Arraj Field",NE
16573,"Broken Bow, NE: Broken Bow Municipal Keith Glaze Field",NE
16661,"York, NE: York Municipal",NE
16805,"Champion, NE: Smith Field",NE
16865,"Holdrege, NE: Brewster Field",NE
10191,"Afton, WY: Afton Municipal",WY
10837,"Buffalo, WY: Johnson County",WY
11097,"Cody, WY: Yellowstone Regional",WY
11122,"Casper, WY: Casper/Natrona County International",WY
11233,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",WY
11303,"Douglas, WY: Converse County",WY
11467,"Wheatland, WY: Phifer Airfield",WY
11482,"Newcastle, WY: Mondell Field",WY
11551,"Kemmerer, WY: Kemmerer Municipal",WY
11613,"Evanston, WY: Evanston-Uinta County Burns Field",WY
11645,"Fort Bridger, WY: Fort Bridger Airport",WY
11664,"Cheyenne, WY: Francis E. Warren AFB Heliport",WY
11865,"Gillette, WY: Gillette Campbell County",WY
11893,"Greybull, WY: South Big Horn County",WY
12441,"Jackson, WY: Jackson Hole",WY
12888,"Laramie, WY: Laramie Regional",WY
13026,"Lander, WY: Hunt Field",WY
14215,"Powell, WY: Powell Municipal",WY
14534,"Riverton/Lander, WY: Riverton Regional",WY
14543,"Rock Springs, WY: Southwest Wyoming Regional",WY
14657,"Rawlins, WY: Rawlins Municipal/Harvey Field",WY
14670,"Saratoga, WY: Shively Field",WY
14812,"Sheridan, WY: Sheridan County",WY
15032,"Sundance, WY: Schloredt",WY
15200,"Thermopolis, WY: Hot Springs County Thermopolis Municipal",WY
15299,"Torrington, WY: Torrington Municipal",WY
15843,"Worland, WY: Worland Municipal",WY
15892,"Pinedale, WY: Ralph Wenz Field",WY
16521,"Big Piney, WY: Miley Memorial Field",WY
10192,"Wadesboro, NC: Anson County Jeff Cloud Field",NC
10431,"Asheville, NC: Asheville Regional",NC
11057,"Charlotte, NC: Charlotte Douglas International",NC
11439,"Duck, NC: Pine Island",NC
11479,"Elizabeth City, NC: Elizabeth City CGAS/Regional",NC
11486,"Edenton, NC: Northeastern Regional",NC
11617,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",NC
11641,"Fayetteville, NC: Fayetteville Regional/Grannis Field",NC
11642,"Fort Bragg, NC: Simmons AAF",NC
11992,"Goldsboro, NC: Seymour Johnson AFB",NC
11995,"Greensboro/High Point, NC: Piedmont Triad International",NC
12110,"Hoffman, NC: Mackall AAF",NC
12149,"Hickory, NC: Hickory Regional",NC
12168,"Hatteras, NC: Billy Mitchell",NC
12303,"Chapel Hill, NC: Horace Williams",NC
12312,"Wilkesboro, NC: Wilkes County",NC
12323,"Wilmington, NC: Wilmington International",NC
12348,"Winston-Salem, NC: Smith Reynolds",NC
12390,"Kinston, NC: Kinston Regional Jetport at Stallings Field",NC
12544,"Concord, NC: Concord Padgett Regional",NC
12906,"Lumberton, NC: Lumberton Regional",NC
13246,"Manteo, NC: Dare County Regional",NC
13466,"Morehead City, NC: Beaufort Morehead City",NC
13470,"Morganton, NC: Morganton Lenoir",NC
13554,"Maxton, NC: Laurinburg-Maxton",NC
13619,"Gastonia, NC: Gastonia Municipal",NC
13620,"Smithfield, NC: Johnston Regional",NC
13621,"Shelby, NC: Shelby-Cleveland County Regional",NC
13622,"Currituck, NC: Currituck County Regional",NC
13623,"Kenansville, NC: Duplin County",NC
13697,"Cherry Point, NC: Cherry Point MCAS",NC
13795,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",NC
13814,"Washington, NC: Washington Warren",NC
14092,"Greenville, NC: Pitt Greenville",NC
14197,"Fayetteville, NC: Pope AAF",NC
14492,"Raleigh/Durham, NC: Raleigh-Durham International",NC
14598,"Lincolnton, NC: Lincolnton-Lincoln County Regional",NC
14656,"Rocky Mount, NC: Rocky Mount-Wilson Regional",NC
14668,"Roanoke Rapids, NC: Halifax Northampton Regional",NC
14938,"Pinehurst/Southern Pines, NC: Moore County",NC
14988,"Salisbury, NC: Mid Carolina Regional",NC
15054,"Statesville, NC: Statesville Regional",NC
15163,"Roxboro, NC: Person County",NC
15639,"Albemarle, NC: Stanly County",NC
16502,"Oxford, NC: Henderson Oxford",NC
16510,"Beaufort, NC: Michael J. Smith Field",NC
16538,"Clinton, NC: Clinton Sampson County",NC
16552,"Burlington, NC: Burlington Alamance Regional",NC
16640,"Rockingham, NC: Richmond County",NC
16719,"Monroe, NC: Charlotte Monroe Executive",NC
16728,"Franklin, NC: Macon County",NC
16750,"Sanford, NC: Raleigh Exec Jetport at Sanford Lee County",NC
16754,"Whiteville, NC: Columbus County Municipal",NC
16769,"Siler City, NC: Siler City Municipal",NC
16883,"Ahoskie, NC: Tri County",NC
16927,"Oak Island, NC: Cape Fear Regional Jetport Howie Franklin",NC
16934,"Asheboro, NC: Asheboro Regional",NC
10223,"Anderson, IN: Anderson Municipal-Darlington Field",IN
10567,"Bedford, IN: Virgil I Grissom Municipal",IN
10683,"Bloomington, IN: Monroe County",IN
10946,"Connersville, IN: Mettel Field",IN
11058,"Columbus, IN: Columbus Municipal",IN
11523,"Elkhart, IN: Elkhart Municipal",IN
11612,"Evansville, IN: Evansville Regional",IN
11823,"Fort Wayne, IN: Fort Wayne International",IN
11830,"Clinton, IN: Frankfort Municipal",IN
11894,"Shelbyville, IN: Shelbyville Municipal",IN
11994,"Goshen, IN: Goshen Municipal",IN
12021,"Peru, IN: Grissom ARB",IN
12055,"Gary, IN: Gary/Chicago International",IN
12228,"Terre Haute, IN: Terre Haute Regional",IN
12336,"Auburn, IN: De Kalb County",IN
12337,"Indianapolis, IN: Indianapolis Executive",IN
12339,"Indianapolis, IN: Indianapolis International",IN
12878,"Lafayette, IN: Purdue University",IN
13052,"La Porte, IN: La Porte Municipal",IN
13271,"Michigan City, IN: Michigan City Municipal Phillips Field",IN
13307,"Muncie/Anderson/Newcastle, IN: Delaware County Regional",IN
13453,"Indianapolis, IN: Indianapolis Regional",IN
13595,"Marion, IN: Marion Municipal",IN
13854,"Kokomo/Logansport/Peru, IN: Kokomo Municipal",IN
14157,"Plymouth, IN: Plymouth Municipal",IN
14525,"Richmond, IN: Richmond Municipal",IN
14604,"Lowell, IN: Lowell Airport",IN
14696,"South Bend, IN: South Bend International",IN
14756,"Seymour, IN: Freeman Municipal",IN
15625,"Valparaiso, IN: Porter County Regional",IN
15714,"Warsaw, IN: Warsaw Municipal",IN
16354,"Nappanee, IN: Nappanee Municipal",IN
16511,"Indianapolis, IN: Indianapolis Metro",IN
16539,"Indianapolis, IN: Eagle Creek Airpark",IN
16663,"Jeffersonville, IN: Clark Regional",IN
16742,"Indianapolis, IN: Indy South Greenwood",IN
16839,"Huntingburg, IN: Huntingburg Airport",IN
16922,"Washington, IN: Daviess County",IN
10224,"Aiken, SC: Aiken Regional",SC
10300,"Anderson, SC: Anderson Regional",SC
10569,"Beaufort, SC: Beaufort County",SC
10701,"Barnwell, SC: Barnwell Regional",SC
10836,"Rock Hill, SC: Rock Hill/York County/Bryant Field",SC
10868,"Columbia, SC: Columbia Metropolitan",SC
10924,"Camden, SC: Woodward Field",SC
10945,"Clemson, SC: Oconee County Regional",SC
10994,"Charleston, SC: Charleston AFB/International",SC
11130,"Cheraw, SC: Cheraw Municipal/Lynch Bellinger Field",SC
11135,"Myrtle Beach, SC: Grand Strand",SC
11176,"Columbia, SC: Jim Hamilton L. B. Owens",SC
11339,"Dillon, SC: Dillon County",SC
11699,"Florence, SC: Florence Regional",SC
11871,"Greenville, SC: Donaldson Field",SC
11904,"Georgetown, SC: Georgetown County",SC
11947,"Greenville, SC: Greenville Downtown",SC
11978,"Greenwood, SC: Greenwood County",SC
11996,"Greer, SC: Greenville-Spartanburg International",SC
12124,"Hilton Head, SC: Hilton Head Airport",SC
12246,"Hartsville, SC: Hartsville Regional",SC
13058,"Pickens, SC: Pickens County",SC
13397,"Columbia, SC: McEntire Jngb",SC
13577,"Myrtle Beach, SC: Myrtle Beach International",SC
13828,"Orangeburg, SC: Orangeburg Municipal",SC
14706,"Beaufort, SC: Beaufort MCAS",SC
14707,"Winnsboro, SC: Fairfield County",SC
14708,"Conway, SC: Conway-Horry County",SC
14944,"Spartanburg, SC: Spartanburg Downtown Memorial Simpson Field",SC
14993,"Sumter, SC: Shaw AFB",SC
15040,"Sumter, SC: Sumter Airport",SC
15435,"Darlington, SC: Darlington County",SC
15655,"Cameron, SC: McNeil",SC
15727,"Bennettsville, SC: Bennettsville Airport",SC
16542,"Walterboro, SC: Lowcountry Regional",SC
16577,"Moncks Corner, SC: Berkeley County",SC
16583,"Summerville, SC: Summerville Airport",SC
16876,"Charleston, SC: Charleston Executive",SC
10228,"Lake of the Ozarks, MO: Lee C Fine Memorial",MO
10643,"Branson, MO: Branson Airport",MO
10796,"Butler, MO: Butler Memorial",MO
10967,"Cape Girardeau, MO: Cape Girardeau Regional",MO
11111,"Columbia, MO: Columbia Regional",MO
11123,"St. Louis, MO: Bi-State Parks",MO
11349,"Sedalia, MO: Sedalia Regional",MO
11634,"Farmington, MO: Farmington Regional",MO
12032,"Grandview, MO: Richards/Gebaur AFB",MO
12375,"Kirksville, MO: Kirksville Regional",MO
12474,"Jefferson City, MO: Jefferson City Memorial",MO
12511,"Joplin, MO: Joplin Regional",MO
12753,"Kennett, MO: Kennett Memorial",MO
13001,"Lebanon, MO: Floyd W Jones Lebanon",MO
13173,"Malden, MO: Malden Regional",MO
13188,"Moberley, MO: Omar N Bradley",MO
13198,"Kansas City, MO: Kansas City International",MO
13291,"Marshall, MO: Marshall Memorial Municipal",MO
13341,"Kansas City, MO: Charles B. Wheeler Downtown",MO
13419,"Mosby, MO: Midwest National Air Center",MO
13420,"Washington, MO: Washington Regional",MO
13775,"Nevada, MO: Nevada Municipal",MO
13946,"Osage Beach, MO: Grand Glaize - Osage Beach",MO
14147,"Point Lookout, MO: M Graham Clark Downtown",MO
14201,"Poplar Bluff, MO: Hayes Field",MO
14547,"Rolla, MO: Rolla Downtown",MO
14783,"Springfield, MO: Springfield-Branson National",MO
14822,"Sikeston, MO: Sikeston Memorial Municipal",MO
15014,"St. Joseph, MO: Rosecrans Memorial",MO
15016,"St. Louis, MO: St Louis Lambert International",MO
15043,"St. Louis, MO: Spirit of St. Louis",MO
15108,"Knob Noster, MO: Whiteman AFB",MO
15138,"Fort Leonard Wood, MO: Waynesville-St. Robert Regional Forney Field",MO
15583,"Versailles, MO: Roy Otten Memorial Airfield",MO
15597,"Vichy, MO: Rolla National",MO
16292,"Branson, MO: John the Diver",MO
16775,"Richland, MO: Richland Municipal",MO
16915,"Clinton, MO: Clinton Regional",MO
16941,"Brookfield, MO: North Central Missouri Regional",MO
10238,"Akron, OH: Akron Fulton International",OH
10317,"Lima, OH: Lima Allen County",OH
10400,"Athens, OH: Ohio University",OH
10454,"Wapakoneta, OH: Neil Armstrong",OH
10632,"Wooster, OH: Wayne County",OH
10647,"Cleveland, OH: Burke Lakefront",OH
10874,"Akron, OH: Akron-Canton Regional",OH
10965,"Cleveland, OH: Cuyahoga County",OH
11042,"Cleveland, OH: Cleveland-Hopkins International",OH
11066,"Columbus, OH: John Glenn Columbus International",OH
11193,"Cincinnati, OH: Cincinnati/Northern Kentucky International",OH
11267,"Dayton, OH: James M Cox/Dayton International",OH
11297,"Defiance, OH: Defiance Memorial",OH
11659,"Findlay, OH: Findlay Airport",OH
11668,"Dayton, OH: Wright-Patterson AFB",OH
11975,"Galion, OH: Horning",OH
12068,"Hamilton, OH: Butler County Regional Hogan Field",OH
12324,"Wilmington, OH: Wilmington Air Park",OH
12479,"Jefferson, OH: Northeast Ohio Regional",OH
12917,"Columbus, OH: Rickenbacker International",OH
12971,"Lancaster, OH: Fairfield County",OH
13105,"Cincinnati, OH: Cincinnati Municipal Lunken Field",OH
13255,"Mansfield, OH: Mansfield Lahm Regional",OH
13283,"Dayton, OH: Dayton-Wright Brothers",OH
13410,"Marion, OH: Marion Municipal",OH
13549,"Middletown, OH: Middletown Regional/Hook Field",OH
13833,"Washington Court House, OH: Fayette County",OH
13834,"Bellefontaine, OH: Bellefontaine Regional",OH
13835,"Chillicothe, OH: Ross County",OH
13836,"Marysville, OH: Union County",OH
13837,"Cincinnati, OH: Cincinnati - Blue Ash",OH
13838,"Ravenna, OH: Portage County",OH
13839,"Kent, OH: Kent State University",OH
13958,"Columbus, OH: Ohio State University",OH
14096,"New Philadelphia, OH: Harry Clever Field",OH
14165,"Portsmouth, OH: Greater Portsmouth Regional",OH
14317,"Painesville, OH: Casement",OH
14345,"Port Clinton, OH: Erie Ottawa International",OH
14346,"Kelleys Island, OH: Kelleys Island Land Field",OH
14360,"Put-In-Bay, OH: Put-In-Bay Airport",OH
14361,"Middle Bass Island, OH: Middle Bass Island Airport",OH
14367,"North Bass Island, OH: North Bass Island Airport",OH
14785,"Springfield, OH: Springfield-Beckley Municipal",OH
14865,"Sandusky, OH: Griffing Sandusky",OH
15165,"Toledo, OH: Metcalf Field",OH
15295,"Toledo, OH: Toledo Express",OH
15534,"Lorain/Elyria, OH: Lorain County Regional",OH
16133,"Youngstown/Warren, OH: Youngstown-Warren Regional",OH
16361,"Zanesville, OH: Zanesville Municipal",OH
16438,"Lima, OH: Lima Airport",OH
16459,"Fremont, OH: Sandusky County Regional",OH
16470,"Bluffton, OH: Bluffton Airport",OH
16532,"Medina, OH: Medina Municipal",OH
16722,"Millersburg, OH: Holmes County",OH
16729,"Mount Vernon, OH: Knox County",OH
16739,"Columbus, OH: Bolton Field",OH
16740,"Delaware, OH: Delaware Municipal Jim Moore Field",OH
16761,"Bowling Green, OH: Wood County",OH
16780,"Ashland, OH: Ashland County",OH
16935,"Willoughby, OH: Lake County Executive",OH
10253,"Albertville, AL: Albertville Regional-Thomas J Brumlik Field",AL
10254,"Alabaster, AL: Shelby County",AL
10255,"Huntsville, AL: Huntsville Executive Tom Sharp Jr",AL
10276,"Alexander City, AL: Thomas C. Russell Field",AL
10298,"Anniston, AL: Anniston Regional",AL
10380,"Talladega, AL: Talladega Municipal",AL
10419,"Auburn, AL: Auburn University Regional",AL
10562,"Mobile, AL: Mobile Downtown",AL
10599,"Birmingham, AL: Birmingham-Shuttlesworth International",AL
11282,"Decatur, AL: Pryor Field Regional",AL
11308,"Dothan, AL: Dothan Regional",AL
11527,"Bessemer, AL: Bessemer Airport",AL
11598,"Enterprise, AL: Enterprise Municipal",AL
11602,"Eufaula, AL: Weedon Field",AL
11840,"Gadsden, AL: Northeast Alabama Regional",AL
12058,"Hamilton, AL: Marion County",AL
12217,"Huntsville, AL: Huntsville International-Carl T Jones Field",AL
12225,"Huntsville, AL: Redstone AAF",AL
12379,"Bayou La Batre, AL: Roy E. Ray",AL
12601,"Evergreen, AL: Evergreen Regional Middleton Field",AL
13033,"Lanett, AL: Lanett Municipal",AL
13277,"Montgomery, AL: Montgomery Regional",AL
13422,"Mobile, AL: Mobile Regional",AL
13484,"Muscle Shoals, AL: Northwest Alabama Regional",AL
13555,"Montgomery, AL: Maxwell AFB",AL
13999,"Ozark, AL: Cairns AAF",AL
14753,"Selma, AL: Craig Field",AL
14757,"Selma, AL: Selfield",AL
15153,"Tuscaloosa, AL: Tuscaloosa Regional",AL
15185,"Tuskegee, AL: Sharpe Field",AL
15646,"Headland, AL: Headland Municipal",AL
15684,"Brundidge, AL: Brundidge Municipal",AL
15954,"Marion, AL: Perry County",AL
16422,"Gulf Shores, AL: Jack Edwards National",AL
16423,"Andalusia/Opp, AL: South Alabama Regional at Bill Benton Field",AL
16455,"Demopolis, AL: Demopolis Regional",AL
16497,"Fairhope, AL: H. L. Sonny Callahan",AL
16527,"Monroeville, AL: Monroe County Aeroplex",AL
16536,"Troy, AL: Troy Municipal at N Kenneth Campbell Field",AL
16669,"Jasper, AL: Walker County Bevill Field",AL
16737,"Scottsboro, AL: Scottsboro Municipal Word Field",AL
16790,"Sylacauga, AL: Merkel Field Sylacauga Municipal",AL
16810,"Fort Payne, AL: Isbell Field",AL
16811,"Cullman, AL: Cullman Regional Folsom Field",AL
10267,"Alton, IL: St. Louis Regional",IL
10427,"Aurora, IL: Aurora Municipal",IL
10676,"Belleville, IL: Scott AFB/MidAmerica",IL
10685,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",IL
10977,"Chicago, IL: Meigs Field",IL
10986,"Chicago, IL: Chicago Metropolitan Area",IL
11011,"Cairo, IL: Cairo Regional",IL
11067,"Champaign/Urbana, IL: University of Illinois/Willard",IL
11288,"Decatur, IL: Decatur Airport",IL
11363,"Danville, IL: Vermilion Regional",IL
11376,"Chicago, IL: Du Page County",IL
11558,"Centralia, IL: Centralia Municipal",IL
11662,"Freeport, IL: Albertus",IL
11745,"Flora, IL: Flora Municipal",IL
11858,"Galesburg, IL: Galesburg Municipal",IL
12305,"Rantoul, IL: Rantoul National Aviation Center",IL
12306,"Chicago/Romeoville, IL: Lewis University",IL
12307,"De Kalb, IL: De Kalb Taylor Municipal",IL
12308,"Lincoln, IL: Logan County",IL
12310,"Jacksonville, IL: Jacksonville Municipal",IL
12314,"Kankakee, IL: Greater Kankakee",IL
13129,"Lawrenceville, IL: Lawrenceville-Vincennes International",IL
13221,"Carbondale, IL: Southern Illinois",IL
13232,"Chicago, IL: Chicago Midway International",IL
13367,"Moline, IL: Quad City International",IL
13452,"Macomb, IL: Macomb Municipal",IL
13506,"Mattoon/Charleston, IL: Coles County Memorial",IL
13537,"Mount Vernon, IL: Mount Vernon Airport",IL
13543,"Marion/Herrin, IL: Veterans Airport of Southern Illinois",IL
13617,"Glenview, IL: Glenview NAS",IL
13930,"Chicago, IL: Chicago O'Hare International",IL
14108,"Peoria, IL: General Downing - Peoria International",IL
14320,"Chicago, IL: Chicago Executive",IL
14512,"Rockford, IL: Chicago/Rockford International",IL
14878,"Salem, IL: Salem/Leckrone",IL
14952,"Springfield, IL: Abraham Lincoln Capital",IL
14966,"Sterling/Rockfalls, IL: Whiteside County-Jos H. Bittorf Field",IL
15447,"Waukegan, IL: Waukegan National",IL
15454,"Quincy, IL: Quincy Regional-Baldwin Field",IL
15675,"Peru, IL: Illinois Valley Regional",IL
16744,"Effingham, IL: Effingham County Memorial",IL
16847,"Litchfield, IL: Litchfield Municipal",IL
10268,"Waterloo, IA: Waterloo Regional",IA
10294,"Ames, IA: Ames Municipal",IA
10744,"Burlington, IA: Southeast Iowa Regional",IA
10889,"Council Bluffs, IA: Council Bluffs Municipal",IA
10915,"Charles City, IA: Northeast Iowa Regional",IA
11003,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",IA
11009,"Carroll, IA: Arthur N Neu",IA
11207,"Clinton, IA: Clinton Municipal",IA
11274,"Dubuque, IA: Dubuque Regional",IA
11289,"Decorah, IA: Decorah Municipal",IA
11423,"Des Moines, IA: Des Moines International",IA
11448,"Davenport, IA: Davenport Municipal",IA
11566,"Keokuk, IA: Keokuk Municipal",IA
11713,"Fort Madison, IA: Fort Madison Municipal",IA
11725,"Fort Dodge, IA: Fort Dodge Regional",IA
11831,"Forest City, IA: Forest City Municipal",IA
12198,"Hampton, IA: Hampton Municipal",IA
12260,"Shenandoah, IA: Shenandoah Municipal",IA
12261,"Webster City, IA: Webster City Municipal",IA
12262,"Red Oak, IA: Red Oak Municipal",IA
12317,"Ankeny, IA: Ankeny Regional",IA
12358,"Iowa City, IA: Iowa City Municipal",IA
13211,"Mason City, IA: Mason City Municipal",IA
13322,"Marshalltown, IA: Marshalltown Municipal",IA
13527,"Muscatine, IA: Muscatine Municipal",IA
13965,"Ottumwa, IA: Ottumwa Regional",IA
13989,"Knoxville, IA: Knoxville Municipal",IA
14203,"Pocahontas, IA: Pocahontas Municipal",IA
14868,"Storm Lake, IA: Storm Lake Municipal",IA
14962,"Spencer, IA: Spencer Municipal",IA
15048,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",IA
15287,"Newton, IA: Newton Municipal Earl Johnson Field",IA
16547,"Pella, IA: Pella Municipal",IA
16796,"Estherville, IA: Estherville Municipal",IA
16820,"Fairfield, IA: Fairfield Municipal",IA
16849,"Atlantic, IA: Atlantic Municipal",IA
10275,"Walla Walla, WA: Walla Walla Regional",WA
10559,"Seattle, WA: Boeing Field/King County International",WA
10666,"Bellingham, WA: Bellingham International",WA
10825,"Blaine, WA: Blaine Municipal",WA
10844,"Blakely Island, WA: Blakely Island Airport",WA
11050,"Port Angeles, WA: William R. Fairchild International",WA
11056,"Chehalis, WA: Chehalis Centralia",WA
11209,"Center Island, WA: Center Island Airport",WA
11431,"Decatur Island, WA: Decatur",WA
11470,"Wenatchee, WA: Pangborn Memorial",WA
11538,"Ellensburg, WA: Bowers Field",WA
11567,"Ephrata/Moses Lake, WA: Ephrata Municipal",WA
11588,"Eastsound, WA: Orcas Island",WA
11646,"Friday Harbor, WA: Friday Harbor Seaplane Base",WA
11762,"Friday Harbor, WA: Friday Harbor Airport",WA
11804,"Othello, WA: Othello Municipal",WA
11884,"Spokane, WA: Spokane International",WA
11979,"Tacoma, WA: Gray AAF",WA
